Month,usg_apt,fg_apt,carrier,type,Scheduled
6,ORD,CUN,F9,Passengers,13019
6,HNL,NGO,JL,Passengers,13006
6,IAD,BCN,UA,Passengers,12997
6,LAX,MEL,UA,Passengers,12983
6,ORD,DUB,AA,Passengers,12982
6,TPA,FRA,LH,Passengers,12979
6,ATL,AUA,DL,Passengers,12978
6,BOS,AUA,B6,Passengers,12975
6,ORD,ATH,AA,Passengers,12961
6,TPA,YYZ,RV,Passengers,12958
6,DTW,CUN,DL,Passengers,12954
6,MDW,CUN,WN,Passengers,12953
6,EWR,STI,B6,Passengers,12937
6,SFO,KIX,UA,Passengers,12936
6,ATL,STR,DL,Passengers,12933
6,CLT,FRA,AA,Passengers,12923
6,EWR,AMS,UA,Passengers,12921
6,MIA,SAP,AA,Passengers,12917
6,JFK,MXP,IG,Passengers,12909
6,CLT,MAD,AA,Passengers,12877
6,ATL,MXP,DL,Passengers,12860
6,EWR,ZRH,LX,Passengers,12857
6,SFO,PVR,UA,Passengers,12854
6,MSP,LHR,DL,Passengers,12849
6,EWR,LIS,UA,Passengers,12848
6,SFO,HND,UA,Passengers,12833
6,LAX,AMS,DL,Passengers,12833
6,LAX,NRT,JL,Passengers,12827
6,MIA,ZRH,LX,Passengers,12815
6,EWR,MXP,UA,Passengers,12770
6,EWR,YUL,KV,Passengers,12760
6,BOS,YYZ,WS,Passengers,12747
6,IAH,AKL,NZ,Passengers,12736
6,JFK,PRG,DL,Passengers,12726
6,EWR,ATH,UA,Passengers,12725
6,SJC,GDL,Y4,Passengers,12723
6,JFK,GYE,XL,Passengers,12720
6,ORD,CDG,AA,Passengers,12707
6,BOS,DUB,DL,Passengers,12704
6,BOS,PDL,S4,Passengers,12683
6,FLL,SDQ,NK,Passengers,12646
6,HNL,PVG,MU,Passengers,12639
6,SAT,MEX,4O,Passengers,12626
6,DFW,CUN,NK,Passengers,12599
6,MIA,LIR,AA,Passengers,12587
6,MIA,POP,AA,Passengers,12577
6,PHL,BCN,AA,Passengers,12563
6,JFK,EZE,AA,Passengers,12560
6,SFO,GDL,AM,Passengers,12559
6,ORD,FCO,AA,Passengers,12548
6,EWR,MAN,UA,Passengers,12537
6,IAH,MBJ,UA,Passengers,12517
6,EWR,MUC,UA,Passengers,12490
6,ORD,MEX,UA,Passengers,12480
6,IAD,AMS,UA,Passengers,12472
6,SLC,CDG,DL,Passengers,12468
6,IAH,QRO,YV,Passengers,12465
6,BOS,CDG,DL,Passengers,12463
6,JFK,CPH,DL,Passengers,12454
6,IAD,NRT,NH,Passengers,12450
6,DEN,FRA,UA,Passengers,12417
6,ORD,YYZ,OO,Passengers,12415
6,ATL,DUS,DL,Passengers,12409
6,FLL,MBJ,B6,Passengers,12389
6,SLC,LHR,DL,Passengers,12384
6,EWR,BOG,UA,Passengers,12381
6,SFO,HND,JL,Passengers,12377
6,SLC,AMS,DL,Passengers,12374
6,MIA,LIM,TQQ,Passengers,12344
6,FLL,CUN,NK,Passengers,12332
6,DEN,LHR,UA,Passengers,12312
6,ORD,CDG,AF,Passengers,12308
6,DFW,DUB,AA,Passengers,12296
6,SEA,FRA,DE,Passengers,12292
6,LAX,KIX,JL,Passengers,12287
6,LAX,NRT,UA,Passengers,12276
6,OAK,GDL,Y4,Passengers,12272
6,PHL,PRG,AA,Passengers,12270
6,HNL,NRT,DL,Passengers,12259
6,MIA,SCL,AA,Passengers,12254
6,JFK,MNL,PR,Passengers,12236
6,HNL,SYD,QF,Passengers,12234
6,JFK,NRT,JL,Passengers,12233
6,IAD,YTZ,PD,Passengers,12231
6,ORD,PVG,MU,Passengers,12227
6,FLL,HAV,B6,Passengers,12220
6,HNL,KIX,DL,Passengers,12217
6,EWR,ZRH,UA,Passengers,12201
6,DEN,NRT,UA,Passengers,12187
6,ORD,CUN,AA,Passengers,12182
6,PHL,MAD,AA,Passengers,12181
6,HNL,SYD,JQ,Passengers,12172
6,JFK,HND,JL,Passengers,12140
6,ATL,LHR,BA,Passengers,12138
6,ORD,BCN,AA,Passengers,12096
6,BWI,LHR,BA,Passengers,12095
6,IAH,YYC,WS,Passengers,12078
6,CLT,MUC,AA,Passengers,12068
6,SEA,PVG,DL,Passengers,12039
6,MCO,AMS,DL,Passengers,12011
6,IAD,BRU,SN,Passengers,12008
6,PHL,VCE,AA,Passengers,12006
6,IAH,BJX,YV,Passengers,12005
6,ATL,VCE,DL,Passengers,12001
6,LAX,MEL,VA,Passengers,11966
6,RDU,CDG,DL,Passengers,11964
6,JFK,OSL,DY,Passengers,11960
6,LAX,SIN,SQ,Passengers,11920
6,DFW,LHR,BA,Passengers,11917
6,HNL,NGO,DL,Passengers,11896
6,JFK,FRA,DL,Passengers,11811
6,ANC,YVR,AC,Passengers,11804
6,ATL,MUC,DL,Passengers,11797
6,BWI,YYZ,KV,Passengers,11756
6,MIA,EZE,4M,Passengers,11736
6,DFW,PEK,AA,Passengers,11702
6,LAX,YYC,AC,Passengers,11700
6,MIA,MEX,4O,Passengers,11691
6,ORD,VCE,AA,Passengers,11689
6,BNA,LHR,BA,Passengers,11687
6,LAX,ARN,SK,Passengers,11660
6,JFK,ZRH,DL,Passengers,11651
6,FLL,UIO,B6,Passengers,11650
6,MSP,YYZ,KV,Passengers,11648
6,LAX,CDG,DL,Passengers,11646
6,IAD,PEK,UA,Passengers,11608
6,HNL,SYD,HA,Passengers,11604
6,PHL,CDG,AA,Passengers,11604
6,SJC,LHR,BA,Passengers,11559
6,MCO,GRU,JJ,Passengers,11558
6,BOS,YYZ,AC,Passengers,11554
6,CLT,SXM,AA,Passengers,11551
6,OAK,CDG,DY,Passengers,11544
6,LAX,SJD,UA,Passengers,11539
6,HNL,MNL,PR,Passengers,11527
6,JFK,VIE,OS,Passengers,11525
6,ORD,FCO,UA,Passengers,11517
6,ORD,ICN,OZ,Passengers,11515
6,FAT,GDL,Y4,Passengers,11509
6,LAX,LIM,AM,Passengers,11500
6,SEA,CDG,DL,Passengers,11494
6,ATL,FRA,DL,Passengers,11476
6,SAN,YVR,QK,Passengers,11472
6,IAH,LIM,UA,Passengers,11457
6,DFW,MBJ,AA,Passengers,11437
6,IAD,VIE,OS,Passengers,11429
6,IAD,ZRH,UA,Passengers,11423
6,ATL,MTY,DL,Passengers,11401
6,ORD,LIS,TP,Passengers,11387
6,EWR,VIE,OS,Passengers,11381
6,ATL,LIR,DL,Passengers,11374
6,SEA,PEK,DL,Passengers,11371
6,IAD,YOW,YV,Passengers,11368
6,LAX,CUN,DL,Passengers,11347
6,LAX,SJO,DL,Passengers,11345
6,DTW,FRA,DL,Passengers,11341
6,DTW,MUC,DL,Passengers,11340
6,LAX,GDL,VB,Passengers,11332
6,SFO,ZRH,UA,Passengers,11331
6,SEA,ICN,DL,Passengers,11318
6,EWR,DUS,EW,Passengers,11311
6,IAH,GRU,UA,Passengers,11308
6,DTW,YYZ,ZX,Passengers,11302
6,JFK,DUS,EW,Passengers,11257
6,JFK,BRU,DL,Passengers,11251
6,TPA,AMS,DL,Passengers,11240
6,SMF,GDL,Y4,Passengers,11227
6,CVG,CDG,DL,Passengers,11226
6,JFK,GRU,DL,Passengers,11219
6,CLT,BCN,AA,Passengers,11218
6,IND,CDG,DL,Passengers,11205
6,ATL,GCM,DL,Passengers,11194
6,MIA,DOH,QR,Passengers,11185
6,BOS,STI,B6,Passengers,11178
6,EWR,KEF,FI,Passengers,11166
6,HOU,LIR,WN,Passengers,11162
6,JFK,VCE,DL,Passengers,11139
6,LAX,GUA,DL,Passengers,11133
6,DTW,YYZ,G7,Passengers,11109
6,JFK,AMM,RJ,Passengers,11080
6,LAX,MAD,DY,Passengers,11050
6,IAH,PVR,UA,Passengers,11048
6,ATL,BOG,DL,Passengers,11040
6,GUM,NGO,UA,Passengers,11032
6,GUM,NRT,JL,Passengers,11002
6,MSP,YYZ,9E,Passengers,11001
6,SEA,YYC,QX,Passengers,10985
6,IAH,MUC,UA,Passengers,10973
6,HNL,ICN,HA,Passengers,10926
6,SEA,CDG,AF,Passengers,10924
6,EWR,PTY,UA,Passengers,10913
6,IAD,GRU,UA,Passengers,10899
6,SJC,YVR,QK,Passengers,10896
6,ATL,SJD,DL,Passengers,10889
6,ORD,AMS,UA,Passengers,10885
6,EWR,VCE,UA,Passengers,10882
6,DEN,CUN,WN,Passengers,10865
6,JFK,EZE,AR,Passengers,10865
6,ATL,PLS,DL,Passengers,10853
6,EWR,YHZ,UA,Passengers,10845
6,BOS,CDG,DY,Passengers,10844
6,DFW,SCL,AA,Passengers,10840
6,ATL,ZRH,DL,Passengers,10832
6,JFK,MEX,DL,Passengers,10815
6,DTW,MEX,AM,Passengers,10796
6,DFW,ICN,KE,Passengers,10790
6,MCO,SDQ,B6,Passengers,10774
6,PDX,NRT,DL,Passengers,10770
6,SAN,YYZ,RV,Passengers,10704
6,IAH,GIG,UA,Passengers,10689
6,GUM,MNL,PR,Passengers,10680
6,DFW,GUA,AA,Passengers,10667
6,PDX,LHR,DL,Passengers,10663
6,IAH,CZM,UA,Passengers,10658
6,JFK,TPE,CI,Passengers,10652
6,MIA,SKB,AA,Passengers,10642
6,LAX,MEX,DL,Passengers,10640
6,IAH,CUN,NK,Passengers,10637
6,MIA,TGU,AA,Passengers,10635
6,JFK,GVA,LX,Passengers,10632
6,ATL,UVF,DL,Passengers,10627
6,HOU,SJD,WN,Passengers,10618
6,EWR,TXL,UA,Passengers,10591
6,LAS,ICN,KE,Passengers,10572
6,SEA,LGW,DI,Passengers,10570
6,JFK,KEF,DL,Passengers,10551
6,GUM,PUS,LJ,Passengers,10539
6,DFW,NRT,JL,Passengers,10516
6,FLL,SAP,NK,Passengers,10503
6,ATL,SCL,DL,Passengers,10495
6,BOS,NRT,JL,Passengers,10488
6,DFW,EZE,AA,Passengers,10471
6,MCO,PUJ,G3,Passengers,10448
6,ATL,UIO,DL,Passengers,10446
6,MSP,KEF,DL,Passengers,10437
6,LAS,YVR,RV,Passengers,10426
6,ATL,IST,TK,Passengers,10421
6,JFK,AUA,DL,Passengers,10399
6,SLC,CUN,DL,Passengers,10382
6,IAH,GDL,UA,Passengers,10359
6,FLL,MDE,NK,Passengers,10359
6,JFK,NRT,NH,Passengers,10321
6,ATL,BRU,DL,Passengers,10313
6,IAH,GCM,UA,Passengers,10309
6,PHL,LIS,AA,Passengers,10284
6,DFW,MEX,5D,Passengers,10269
6,ATL,PVR,DL,Passengers,10257
6,EWR,NAP,UA,Passengers,10254
6,JFK,GEO,BW,Passengers,10232
6,MIA,MVD,AA,Passengers,10226
6,SEA,DUB,EI,Passengers,10219
6,SAN,FRA,LH,Passengers,10179
6,BDL,DUB,EI,Passengers,10169
6,DFW,CZM,AA,Passengers,10168
6,HOU,PVR,WN,Passengers,10165
6,AUS,FRA,LH,Passengers,10158
6,PHX,CUN,AA,Passengers,10144
6,IAH,PUJ,UA,Passengers,10140
6,JFK,HND,NH,Passengers,10138
6,IAD,ACC,SA,Passengers,10105
6,TPA,HAV,WN,Passengers,10094
6,PIT,YYZ,ZX,Passengers,10080
6,JFK,MBJ,DL,Passengers,10076
6,BOS,ICN,KE,Passengers,10076
6,ATL,SDQ,DL,Passengers,10073
6,SJC,SJD,AS,Passengers,10071
6,BWI,FRA,DE,Passengers,10064
6,ATL,BZE,DL,Passengers,10064
6,JFK,POP,B6,Passengers,10047
6,LAX,SAL,LR,Passengers,10045
6,EWR,BOM,UA,Passengers,10036
6,JFK,SNN,DL,Passengers,10033
6,HNL,YVR,WS,Passengers,10027
6,DEN,KEF,FI,Passengers,9994
6,ORD,LGW,DI,Passengers,9984
6,BOS,SNN,EI,Passengers,9973
6,SAN,NRT,JL,Passengers,9970
6,PHL,DUB,EI,Passengers,9917
6,ORD,PUJ,F9,Passengers,9915
6,SEA,KIX,DL,Passengers,9901
6,PHL,AMS,AA,Passengers,9889
6,LAX,AUH,EY,Passengers,9887
6,LAX,TLV,LY,Passengers,9874
6,EWR,WAW,LO,Passengers,9874
6,SJU,MAD,IB,Passengers,9860
6,ATL,YYC,WS,Passengers,9849
6,SPN,PVG,3U,Passengers,9808
6,IAH,GDL,YV,Passengers,9792
6,JFK,NBO,KQ,Passengers,9785
6,MCO,NAS,UP,Passengers,9773
6,IAH,SCL,UA,Passengers,9762
6,JFK,ARN,DY,Passengers,9761
6,PHL,BUD,AA,Passengers,9746
6,SFO,ORY,BF,Passengers,9731
6,PHX,PVR,AA,Passengers,9728
6,PHL,ZRH,AA,Passengers,9728
6,IAD,GVA,UA,Passengers,9723
6,DFW,BZE,AA,Passengers,9704
6,PHL,MAN,AA,Passengers,9672
6,ONT,GDL,Y4,Passengers,9670
6,SFO,PVR,AS,Passengers,9620
6,SPN,ICN,OZ,Passengers,9610
6,DEN,SJD,WN,Passengers,9595
6,LAX,LIM,LP,Passengers,9588
6,IAH,MAN,SQ,Passengers,9583
6,LAS,MEX,VB,Passengers,9579
6,FLL,PUJ,B6,Passengers,9561
6,JFK,UVF,B6,Passengers,9560
6,LAS,LGW,BA,Passengers,9558
6,BOS,YUL,KV,Passengers,9558
6,FLL,BOG,NK,Passengers,9556
6,BWI,CUN,NK,Passengers,9546
6,SEA,NRT,NH,Passengers,9493
6,ORD,MEX,Y4,Passengers,9484
6,ATL,YVR,DL,Passengers,9479
6,EWR,GVA,UA,Passengers,9471
6,IAD,DUB,UA,Passengers,9469
6,IAD,FCO,AZ,Passengers,9456
6,ORD,ADD,ET,Passengers,9456
6,SJC,PEK,HU,Passengers,9455
6,SEA,NRT,JL,Passengers,9418
6,DTW,MEX,DL,Passengers,9392
6,MIA,ANU,AA,Passengers,9388
6,JFK,LIS,DL,Passengers,9384
6,ATL,SAL,DL,Passengers,9381
6,DFW,MUC,AA,Passengers,9376
6,RDU,YYZ,ZX,Passengers,9371
6,CLE,YYZ,ZX,Passengers,9358
6,JFK,BDA,B6,Passengers,9345
6,DFW,SJO,AA,Passengers,9338
6,MIA,PUJ,G3,Passengers,9334
6,KOA,NRT,JL,Passengers,9326
6,EWR,EZE,UA,Passengers,9320
6,LAX,GRU,AA,Passengers,9309
6,JFK,EDI,DL,Passengers,9297
6,PHL,EDI,AA,Passengers,9287
6,FLL,SDQ,B6,Passengers,9279
6,ORD,PUJ,UA,Passengers,9279
6,HNL,ICN,OZ,Passengers,9272
6,FLL,MBJ,NK,Passengers,9267
6,DEN,YUL,AC,Passengers,9245
6,LAX,FCO,DY,Passengers,9242
6,PHL,SNN,AA,Passengers,9235
6,SEA,YYZ,AC,Passengers,9216
6,LAX,LIR,AS,Passengers,9216
6,LAX,PVR,DL,Passengers,9195
6,LAX,SJD,AA,Passengers,9179
6,BOS,LIS,DL,Passengers,9176
6,LAS,GDL,Y4,Passengers,9174
6,JFK,CPH,DY,Passengers,9166
6,ORD,DUB,UA,Passengers,9163
6,FLL,MGA,NK,Passengers,9158
6,EWR,GLA,UA,Passengers,9152
6,ORD,EDI,UA,Passengers,9141
6,OGG,YVR,WS,Passengers,9139
6,HOU,SJO,WN,Passengers,9132
6,SJC,NRT,NH,Passengers,9128
6,EWR,EDI,UA,Passengers,9125
6,BOS,EDI,DL,Passengers,9122
6,MIA,NAS,AA,Passengers,9109
6,JFK,YUL,9E,Passengers,9105
6,BOS,FCO,DY,Passengers,9102
6,MCO,LIM,LP,Passengers,9100
6,EWR,YYZ,EV,Passengers,9075
6,DFW,LIM,AA,Passengers,9070
6,BWI,MBJ,NK,Passengers,9064
6,JFK,PLS,B6,Passengers,9055
6,EWR,ORY,LV,Passengers,9047
6,FLL,SJO,WN,Passengers,9045
6,SLC,YYZ,DL,Passengers,9043
6,SFO,HEL,AY,Passengers,9027
6,HOU,MBJ,WN,Passengers,9015
6,PDX,FRA,DE,Passengers,9011
6,EWR,SNN,UA,Passengers,9010
6,LAX,SCL,LA,Passengers,9007
6,ATL,KIN,DL,Passengers,9002
6,ATL,CUN,WN,Passengers,8974
6,JFK,GLA,DL,Passengers,8962
6,HNL,AKL,NZ,Passengers,8956
6,ATL,SAP,DL,Passengers,8955
6,EWR,PLS,UA,Passengers,8951
6,ATL,SXM,DL,Passengers,8946
6,ORD,PEK,HU,Passengers,8897
6,JFK,CUN,AA,Passengers,8867
6,EWR,LIM,UA,Passengers,8860
6,EWR,STI,UA,Passengers,8852
6,IAD,LIS,UA,Passengers,8851
6,IAD,PUJ,UA,Passengers,8827
6,SLC,YVR,DL,Passengers,8803
6,MCO,DUB,EI,Passengers,8799
6,PHX,YVR,AA,Passengers,8785
6,IAD,MAD,UA,Passengers,8785
6,SEA,YYC,CP,Passengers,8776
6,MIA,MXP,IG,Passengers,8756
6,ORD,YVR,AA,Passengers,8747
6,JFK,YVR,CX,Passengers,8746
6,SFO,HKG,HX,Passengers,8741
6,MSP,AMS,KL,Passengers,8740
6,MIA,BOG,4C,Passengers,8734
6,SEA,YYJ,CP,Passengers,8732
6,BWI,AUA,WN,Passengers,8721
6,MCO,GLA,VS,Passengers,8716
6,EWR,SIN,SQ,Passengers,8713
6,IAD,HKG,CX,Passengers,8713
6,LAX,CDG,SE,Passengers,8706
6,DFW,PUJ,SY,Passengers,8706
6,SLC,MEX,DL,Passengers,8705
6,SEA,HKG,CX,Passengers,8702
6,EWR,BDA,UA,Passengers,8686
6,MIA,CLO,AA,Passengers,8671
6,JFK,ANU,AA,Passengers,8660
6,EWR,NAS,UA,Passengers,8652
6,EWR,OPO,UA,Passengers,8644
6,JFK,SAL,LR,Passengers,8630
6,LAS,PTY,CM,Passengers,8609
6,IAH,MTY,VB,Passengers,8609
6,PHL,NAS,AA,Passengers,8570
6,FLL,CDG,DY,Passengers,8568
6,MIA,FOR,JJ,Passengers,8565
6,EWR,ARN,UA,Passengers,8561
6,SJC,GDL,AS,Passengers,8551
6,SEA,YVR,AS,Passengers,8519
6,MCO,CUN,B6,Passengers,8492
6,LAS,FRA,DE,Passengers,8481
6,LAS,MAN,VS,Passengers,8470
6,MIA,BSB,AA,Passengers,8469
6,IAD,EDI,UA,Passengers,8457
6,MIA,VVI,AA,Passengers,8449
6,LAX,HEL,AY,Passengers,8439
6,LAS,ZRH,8R,Passengers,8409
6,SFO,SJD,AS,Passengers,8407
6,FLL,DXB,EK,Passengers,8397
6,SEA,GDL,Y4,Passengers,8392
6,LAX,GDL,AS,Passengers,8369
6,FLL,BOG,B6,Passengers,8362
6,EWR,PRG,UA,Passengers,8356
6,SAN,SJD,WN,Passengers,8353
6,DEN,YVR,QK,Passengers,8348
6,FLL,MDE,B6,Passengers,8332
6,ORD,YUL,OO,Passengers,8323
6,OAK,BCN,DY,Passengers,8310
6,DFW,QRO,MQ,Passengers,8295
6,LAX,CUN,4O,Passengers,8293
6,SFO,LIS,TP,Passengers,8279
6,JFK,SNN,EI,Passengers,8272
6,MIA,YUL,AA,Passengers,8260
6,LAX,SJD,WN,Passengers,8252
6,JFK,AGP,DL,Passengers,8241
6,IAD,CMN,AT,Passengers,8239
6,BOS,MAD,DY,Passengers,8238
6,CMH,YYZ,ZX,Passengers,8223
6,AUS,LGW,DI,Passengers,8214
6,JFK,YYC,WS,Passengers,8199
6,IAD,YYZ,ZX,Passengers,8185
6,DEN,YYC,OO,Passengers,8183
6,ATL,PTY,DL,Passengers,8176
6,MIA,MDE,AV,Passengers,8173
6,JFK,BEG,JU,Passengers,8165
6,CLT,YUL,YX,Passengers,8148
6,JFK,ACC,DL,Passengers,8145
6,LAX,PVR,WN,Passengers,8144
6,LAS,MEX,Y4,Passengers,8140
6,MIA,GND,AA,Passengers,8131
6,MDW,MLM,Y4,Passengers,8116
6,ORD,GDL,4O,Passengers,8113
6,SFO,PPT,BF,Passengers,8111
6,JFK,PDL,DL,Passengers,8101
6,LAX,GUA,LR,Passengers,8100
6,MCO,BOG,B6,Passengers,8099
6,MDW,MBJ,WN,Passengers,8081
6,PHL,YUL,PT,Passengers,8030
6,DFW,BJX,MQ,Passengers,8013
6,ATL,PUJ,WN,Passengers,7994
6,STL,YYZ,ZX,Passengers,7980
6,LGA,YYZ,MQ,Passengers,7979
6,LAX,JED,SV,Passengers,7974
6,FLL,CLO,NK,Passengers,7968
6,SEA,YEG,QX,Passengers,7964
6,IAH,YYC,QK,Passengers,7964
6,LAS,GDL,4O,Passengers,7959
6,IAH,NAS,UA,Passengers,7937
6,MIA,SXM,AA,Passengers,7936
6,FLL,GUA,NK,Passengers,7918
6,PDX,GDL,Y4,Passengers,7904
6,JFK,SXM,DL,Passengers,7902
6,SFO,KEF,FI,Passengers,7895
6,MCO,SJO,B6,Passengers,7892
6,HOU,BZE,WN,Passengers,7889
6,MIA,DUS,EW,Passengers,7881
6,AUS,CUN,WN,Passengers,7877
6,PHX,YYZ,RV,Passengers,7869
6,EWR,POS,UA,Passengers,7866
6,JFK,SAL,TA,Passengers,7864
6,DTW,NGO,DL,Passengers,7856
6,HNL,MEL,JQ,Passengers,7822
6,IAD,MEX,UA,Passengers,7819
6,BNA,YYZ,ZX,Passengers,7807
6,SFO,YVR,QK,Passengers,7802
6,JFK,KIN,DL,Passengers,7791
6,IAH,POS,UA,Passengers,7786
6,DEN,YYC,UA,Passengers,7783
6,MCO,MBJ,B6,Passengers,7778
6,MIA,GCM,KX,Passengers,7769
6,IAH,SYD,UA,Passengers,7767
6,MCO,MEX,4O,Passengers,7757
6,SFO,MEL,QF,Passengers,7730
6,MIA,HOG,AA,Passengers,7727
6,MCO,BOG,AV,Passengers,7726
6,LAX,YVR,UA,Passengers,7724
6,SFO,GDL,4O,Passengers,7703
6,FLL,LIM,B6,Passengers,7703
6,LAX,YVR,CP,Passengers,7700
6,PHL,BDA,AA,Passengers,7698
6,ORD,YVR,QK,Passengers,7694
6,MCO,LGW,MT,Passengers,7688
6,BOS,BDA,B6,Passengers,7685
6,SEA,MEX,AM,Passengers,7685
6,DEN,LGW,DI,Passengers,7681
6,FLL,GYE,B6,Passengers,7679
6,FLL,AUA,B6,Passengers,7674
6,MSY,LHR,BA,Passengers,7648
6,FLL,PTY,NK,Passengers,7631
6,SFO,YYC,QK,Passengers,7618
6,SFO,MAN,MT,Passengers,7589
6,IAH,YUL,KV,Passengers,7588
6,MCO,BOG,NK,Passengers,7582
6,DEN,CDG,DY,Passengers,7545
6,EWR,SDQ,B6,Passengers,7542
6,MIA,CLO,AV,Passengers,7536
6,DFW,YYC,AA,Passengers,7528
6,DFW,SLP,YV,Passengers,7507
6,DEN,YEG,OO,Passengers,7494
6,ATL,GDL,DL,Passengers,7492
6,MDW,GDL,Y4,Passengers,7487
6,FLL,SJO,B6,Passengers,7472
6,MIA,POS,BW,Passengers,7465
6,ORD,TPE,BR,Passengers,7432
6,SNA,YVR,WS,Passengers,7428
6,JFK,MEX,VB,Passengers,7428
6,LAX,ARN,DY,Passengers,7427
6,BOS,GRU,JJ,Passengers,7413
6,JFK,SXM,B6,Passengers,7398
6,JFK,JED,SV,Passengers,7388
6,LAX,MEX,AA,Passengers,7386
6,FLL,PUJ,NK,Passengers,7380
6,FLL,BOG,AV,Passengers,7349
6,DFW,GCM,AA,Passengers,7348
6,MIA,MDE,VH,Passengers,7348
6,LAS,MEX,4O,Passengers,7342
6,ATL,LOS,DL,Passengers,7338
6,GUM,MNL,UA,Passengers,7328
6,DEN,CUN,F9,Passengers,7316
6,MSP,YUL,9E,Passengers,7312
6,MIA,SVO,SU,Passengers,7306
6,MSP,YXE,OO,Passengers,7299
6,MCO,SJO,NK,Passengers,7272
6,SAT,GDL,4O,Passengers,7271
6,SFO,WUH,CZ,Passengers,7270
6,PDX,YVR,QX,Passengers,7257
6,FLL,POS,B6,Passengers,7253
6,IAH,RTB,UA,Passengers,7250
6,LAX,YEG,WS,Passengers,7248
6,LAX,CPH,DY,Passengers,7241
6,JFK,BDA,AA,Passengers,7233
6,CLT,YYZ,AA,Passengers,7210
6,DFW,SAL,TA,Passengers,7195
6,SLC,AMS,KL,Passengers,7186
6,MCO,MBJ,WN,Passengers,7184
6,MIA,CTG,AA,Passengers,7181
6,BOS,PVG,HU,Passengers,7164
6,PHX,MEX,AA,Passengers,7161
6,MIA,BDA,AA,Passengers,7125
6,IAD,DEL,AI,Passengers,7122
6,EWR,OPO,TP,Passengers,7122
6,EWR,POP,UA,Passengers,7120
6,MCO,SDQ,NK,Passengers,7116
6,SLC,YYC,CP,Passengers,7093
6,JFK,GND,B6,Passengers,7093
6,JFK,MEX,B6,Passengers,7091
6,JFK,BDA,DL,Passengers,7090
6,SEA,YVR,OO,Passengers,7086
6,DEN,PVR,WN,Passengers,7084
6,AUS,YYZ,KV,Passengers,7077
6,ORD,MTY,OO,Passengers,7077
6,MIA,WAW,LO,Passengers,7072
6,IAD,RUH,SV,Passengers,7057
6,FLL,PAP,NK,Passengers,7039
6,FLL,PLS,WN,Passengers,7031
6,BOS,YUL,QK,Passengers,7024
6,PHL,YUL,YX,Passengers,7023
6,ATL,BDA,DL,Passengers,7004
6,EWR,YYC,AC,Passengers,6995
6,MSP,YEG,OO,Passengers,6994
6,FLL,CTG,B6,Passengers,6985
6,IND,YYZ,ZX,Passengers,6981
6,MIA,YUL,RV,Passengers,6974
6,FLL,YYZ,WS,Passengers,6964
6,PDX,KEF,FI,Passengers,6955
6,MIA,CAP,AA,Passengers,6948
6,OAK,FCO,DY,Passengers,6946
6,EWR,SAL,TA,Passengers,6927
6,FLL,LIM,NK,Passengers,6915
6,MIA,BAQ,AV,Passengers,6910
6,FLL,AUA,WN,Passengers,6901
6,BOS,AMS,KL,Passengers,6896
6,CLT,SJO,AA,Passengers,6890
6,EWR,ORY,B0,Passengers,6879
6,BOS,BDA,DL,Passengers,6866
6,IAH,YEG,UA,Passengers,6859
6,JFK,BUD,LO,Passengers,6852
6,SPN,PEK,MU,Passengers,6837
6,FLL,PUJ,WN,Passengers,6824
6,TPA,PTY,CM,Passengers,6812
6,EWR,ADD,ET,Passengers,6810
6,EWR,GUA,UA,Passengers,6779
6,CLT,MEX,AA,Passengers,6732
6,MIA,GEO,AA,Passengers,6697
6,DFW,BOG,AA,Passengers,6691
6,MSP,YWG,OO,Passengers,6689
6,LAX,HGH,3U,Passengers,6682
6,OAK,ARN,DY,Passengers,6676
6,FLL,LGW,BA,Passengers,6663
6,IAD,TLV,UA,Passengers,6651
6,IAH,UIO,UA,Passengers,6646
6,FLL,STI,B6,Passengers,6644
6,EWR,YQB,EV,Passengers,6640
6,MIA,MGA,TA,Passengers,6615
6,LAX,MLM,Y4,Passengers,6615
6,BOS,YHZ,QK,Passengers,6608
6,BOS,MEX,B6,Passengers,6600
6,IAH,SAL,TA,Passengers,6589
6,IAD,SVO,SU,Passengers,6577
6,MCO,MEX,Y4,Passengers,6564
6,FLL,GYE,NK,Passengers,6561
6,HNL,AKL,HA,Passengers,6559
6,EWR,KEF,UA,Passengers,6555
6,DFW,KEF,AA,Passengers,6551
6,EWR,SDQ,NK,Passengers,6550
6,FLL,GCM,WN,Passengers,6546
6,HNL,TPE,CI,Passengers,6541
6,LAS,YYC,RV,Passengers,6536
6,PHL,AUA,AA,Passengers,6524
6,PPG,FGI,PH,Passengers,6518
6,DFW,SAL,AA,Passengers,6511
6,DFW,AGU,MQ,Passengers,6507
6,MIA,BAQ,AA,Passengers,6504
6,SFO,NAN,FJ,Passengers,6495
6,FLL,HOG,B6,Passengers,6477
6,OAK,MEX,Y4,Passengers,6431
6,CVG,YYZ,ZX,Passengers,6410
6,MIA,VIE,OS,Passengers,6370
6,HNL,YVR,X9,Passengers,0
6,FLL,SXM,B6,Passengers,6363
6,FLL,CTG,NK,Passengers,6351
6,HNL,CTS,HA,Passengers,6341
6,JFK,MDE,AV,Passengers,6318
6,MIA,GGT,YX,Passengers,6318
6,IAH,GDL,Y4,Passengers,6310
6,LAX,MXP,IG,Passengers,6301
6,JFK,FOC,MF,Passengers,6280
